id,snapshot_date,snapshot_batch,source_table,recorded_at,security,total_bid,total_ask,diff_percent,ppl_dominance,total_bid_splits,total_ask_splits,top_bid_qty,top_bid_price,current_bid_price,created_at
4672,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",LLUB.N0000,117317,250608,-113.62,6.45,33,29,17411,190,190,"2026-01-05 11:02:23"
4673,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SUN.N0000,198177,426491,-115.21,39.71,95,41,38397,35,35.4,"2026-01-05 11:02:23"
4674,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",COMB.X0000,35709,76939,-115.46,16.98,31,22,14385,192.25,193,"2026-01-05 11:02:23"
4675,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",KCAB.N0000,108333,233799,-115.82,22.39,41,26,10118,140,142,"2026-01-05 11:02:23"
4676,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",DPL.N0000,169517,369370,-117.9,48.05,57,20,35670,17,17.2,"2026-01-05 11:02:23"
4677,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",ACME.N0000,216110,477443,-120.93,10.81,41,33,141515,6,6.2,"2026-01-05 11:02:23"
4678,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CINS.X0000,955,2111,-121.05,14.29,16,12,153,1725,1775,"2026-01-05 11:02:23"
4679,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SCAP.N0000,1116794,2495986,-123.5,25.61,103,61,365750,5,5.2,"2026-01-05 11:02:23"
4680,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",HAPU.N0000,2940,6575,-123.64,0,14,14,401,53,55,"2026-01-05 11:02:23"
4681,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",LAMB.N0000,233,527,-126.18,3.45,15,14,71,1300.5,1325.25,"2026-01-05 11:02:23"
4682,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",AMSL.N0000,34651,79788,-130.26,18.52,32,22,10600,13.4,13.4,"2026-01-05 11:02:23"
4683,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SLTL.N0000,39339,93018,-136.45,0,21,21,14976,83,83.2,"2026-01-05 11:02:23"
4684,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",ASIY.N0000,264070,624652,-136.55,22.48,79,50,75345,8.9,9.4,"2026-01-05 11:02:23"
4685,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",LGL.N0000,203175,484015,-138.23,-1.64,30,31,23600,78,78,"2026-01-05 11:02:23"
4686,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",OFEQ.N0000,714,1725,-141.6,-4,12,13,200,276,317,"2026-01-05 11:02:23"
4687,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CBNK.N0000,1240292,3021477,-143.61,37.58,227,103,657670,9.5,9.7,"2026-01-05 11:02:23"
4688,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CABO.N0000,3064,7568,-147,-16.13,13,18,333,165,166.25,"2026-01-05 11:02:23"
4689,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",INME.N0000,48,120,-150,-7.69,12,14,14,1750,1816,"2026-01-05 11:02:23"
4690,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",PINS.N0000,36770,92078,-150.42,-10.53,17,21,10400,32.5,33.5,"2026-01-05 11:02:23"
4691,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",KPHL.N0000,80639,203623,-152.51,-29.63,19,35,27500,11,11.2,"2026-01-05 11:02:23"
4692,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",PMB.N0000,96035,246692,-156.88,-11.48,27,34,25550,13.5,14.2,"2026-01-05 11:02:23"
4693,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",AGPL.N0000,183488,478435,-160.74,-7.69,36,42,19983,20.8,20.9,"2026-01-05 11:02:23"
4694,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",LPL.N0000,112588,298426,-165.06,5.45,29,26,28700,13.6,14.3,"2026-01-05 11:02:23"
4695,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",WAPO.N0000,40624,108312,-166.62,-6.45,29,33,7750,99.5,100,"2026-01-05 11:02:23"
4696,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CDB.X0000,5509,15120,-174.46,2.56,20,19,1028,300,304.75,"2026-01-05 11:02:23"
4697,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CINV.N0000,28697,78836,-174.72,2.86,18,17,3305,128.75,129,"2026-01-05 11:02:23"
4698,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CARG.N0000,1457,4011,-175.29,15.15,19,14,250,770,771,"2026-01-05 11:02:23"
4699,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",LDEV.N0000,47992,132151,-175.36,11.11,25,20,14855,22,23.3,"2026-01-05 11:02:23"
4700,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",HNBF.X0000,390096,1077944,-176.33,10.87,51,41,139104,7.2,7.9,"2026-01-05 11:02:23"
4701,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",ASPH.N0000,61446853,170016013,-176.69,-10.48,333,411,45971670,0.4,0.4,"2026-01-05 11:02:23"
4702,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",VONE.N0000,54335,153119,-181.81,7.94,34,29,6100,99.7,100.5,"2026-01-05 11:02:23"
4703,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",AHUN.N0000,41224,117620,-185.32,-1.89,26,27,13424,116.5,116.75,"2026-01-05 11:02:23"
4704,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",VFIN.N0000,72020,211654,-193.88,22.45,30,19,2700,103,104.25,"2026-01-05 11:02:23"
4705,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",DOCK.N0000,96762,291005,-200.74,53.42,56,17,4236,170,171.5,"2026-01-05 11:02:23"
4706,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",COCO.X0000,21113,64563,-205.8,-21.21,13,20,10006,44.1,44.8,"2026-01-05 11:02:23"
4707,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CHMX.N0000,7438,22754,-205.92,12.82,22,17,3000,161,167,"2026-01-05 11:02:23"
4708,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",JFP.N0000,518892,1605800,-209.47,-65.8,33,160,220070,14,15,"2026-01-05 11:02:23"
4709,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",BALA.N0000,8516,26402,-210.03,20,18,12,1225,69,70.1,"2026-01-05 11:02:23"
4710,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",UBF.N0000,3280622,10211067,-211.25,-18.56,136,198,1432482,2.9,3.3,"2026-01-05 11:02:23"
4711,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",MRH.N0000,9003,28689,-218.66,18.52,16,11,3100,19,19.6,"2026-01-05 11:02:23"
4712,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",KHL.N0000,207212,661528,-219.25,24.59,38,23,56355,22.5,22.5,"2026-01-05 11:02:23"
4713,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",DIPD.N0000,268008,872669,-225.61,13.43,38,29,89737,64.5,64.5,"2026-01-05 11:02:23"
4714,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",AMF.N0000,49965,162975,-226.18,6.98,23,20,5842,69.5,70,"2026-01-05 11:02:23"
4715,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",ABL.N0000,151166,503511,-233.08,-16.42,28,39,21450,28.1,29.5,"2026-01-05 11:02:23"
4716,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",MERC.N0000,63397,212395,-235.02,53.66,63,19,28937,37,37.5,"2026-01-05 11:02:23"
4717,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CITH.N0000,3172843,10754352,-238.95,-24.43,116,191,805270,3.7,4.1,"2026-01-05 11:02:23"
4718,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CONN.N0000,50603,171659,-239.23,-16.67,20,28,5000,39.4,40.2,"2026-01-05 11:02:23"
4719,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",BERU.N0000,1363981,4652091,-241.07,-43.43,56,142,1032105,3.5,3.8,"2026-01-05 11:02:23"
4720,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CALF.N0000,2318,7923,-241.8,-12.5,14,18,1070,93.6,93.6,"2026-01-05 11:02:23"
4721,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",AGAL.N0000,31344,107408,-242.67,5.88,18,16,9000,52.5,53.7,"2026-01-05 11:02:23"
4722,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",DIAL.N0000,155006,546181,-252.36,42.45,99,40,37287,29.8,29.9,"2026-01-05 11:02:23"
4723,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",HAYC.N0000,60850,214661,-252.77,2.94,35,33,16335,111,112,"2026-01-05 11:02:23"
4724,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",HUNT.N0000,329,1169,-255.32,4.35,12,11,10,1246,1246,"2026-01-05 11:02:23"
4725,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",RHL.N0000,34532,123377,-257.28,-11.11,16,20,14000,47.2,48.5,"2026-01-05 11:02:23"
4726,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",AGST.N0000,544181,1958328,-259.87,-11.26,67,84,215589,8.5,9,"2026-01-05 11:02:23"
4727,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",AAIC.N0000,49751,180570,-262.95,14.29,32,24,1887,76,76.4,"2026-01-05 11:02:23"
4728,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",KFP.N0000,894,3252,-263.76,-4.35,11,12,100,162,168.75,"2026-01-05 11:02:23"
4729,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",PAP.N0000,245729,900411,-266.42,-13.43,29,38,11500,24.9,25.9,"2026-01-05 11:02:23"
4730,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",PLR.N0000,535202,2002555,-274.17,-45.68,44,118,187784,35,35.4,"2026-01-05 11:02:23"
4731,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",RCL.N0000,344794,1291575,-274.59,-4.84,59,65,46377,47,48.2,"2026-01-05 11:02:23"
4732,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SIRA.N0000,1059153,3988330,-276.56,1.49,68,66,363800,36,36.5,"2026-01-05 11:02:23"
4733,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",RHTL.N0000,28578,109741,-284.01,8.11,20,17,3025,27,29.2,"2026-01-05 11:02:23"
4734,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",LALU.N0000,63673,244899,-284.62,-37.5,15,33,16370,48,50.2,"2026-01-05 11:02:23"
4735,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",ALUM.N0000,378973,1479203,-290.32,-42.15,35,86,52461,21.6,21.9,"2026-01-05 11:02:23"
4736,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",TSML.N0000,13965,54809,-292.47,22.58,19,12,5400,45.1,47.2,"2026-01-05 11:02:23"
4737,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",ASIR.N0000,31272,123459,-294.79,20.83,29,19,11651,29,30,"2026-01-05 11:02:23"
4738,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CTHR.N0000,434,1727,-297.93,11.11,15,12,105,655,656,"2026-01-05 11:02:23"
4739,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",MGT.N0000,63895,262530,-310.88,19.23,31,21,15400,40.1,40.6,"2026-01-05 11:02:23"
4740,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",KVAL.N0000,8527,35084,-311.45,14.29,16,12,1000,92.2,92.6,"2026-01-05 11:02:23"
4741,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SINS.N0000,47400,197971,-317.66,0,31,31,13115,88,88.5,"2026-01-05 11:02:23"
4742,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CSD.N0000,46894,196890,-319.86,28,32,18,6730,30,30.5,"2026-01-05 11:02:23"
4743,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",JAT.N0000,118171,497344,-320.87,35.48,63,30,27455,47.4,47.8,"2026-01-05 11:02:23"
4744,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CFI.N0000,1469,6365,-333.29,-13.04,10,13,30,410.75,439,"2026-01-05 11:02:23"
4745,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",RICH.N0000,121904,537567,-340.98,14.29,28,21,41530,42,42.1,"2026-01-05 11:02:23"
4746,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",BOPL.N0000,5136,22657,-341.14,20,15,10,1900,75,77.4,"2026-01-05 11:02:23"
4747,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",LITE.N0000,9607,43183,-349.5,0,16,16,3345,54,54.1,"2026-01-05 11:02:23"
4748,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",OSEA.N0000,299931,1357833,-352.72,-8.33,33,39,105307,39.5,40.6,"2026-01-05 11:02:23"
4749,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",BOGA.N0000,65531,300108,-357.96,10.71,31,25,9520,162,163,"2026-01-05 11:02:23"
4750,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CTEA.N0000,257,1180,-359.14,-9.09,10,12,90,1160,1200,"2026-01-05 11:02:23"
4751,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SHOT.N0000,44971,208672,-364.01,-3.85,25,27,5410,21.7,22,"2026-01-05 11:02:23"
4752,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",COLO.N0000,41295,191747,-364.33,-24.32,14,23,10000,58,59.1,"2026-01-05 11:02:23"
4753,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SHOT.X0000,42144,198143,-370.16,-7.32,19,22,30000,13.1,14.1,"2026-01-05 11:02:23"
4754,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",HOPL.N0000,5222,24862,-376.1,-9.43,24,29,500,51.5,52.6,"2026-01-05 11:02:23"
4755,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CHL.N0000,4323,20966,-384.99,6.67,16,14,1030,266,270.5,"2026-01-05 11:02:23"
4756,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CIND.N0000,16285,81615,-401.17,-1.64,30,31,6073,270,271.25,"2026-01-05 11:02:23"
4757,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",MAL.X0000,1390,7056,-407.63,50,12,4,510,32,38.8,"2026-01-05 11:02:23"
4758,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SFIN.N0000,20144,104523,-418.88,-2.13,23,24,7000,52,58.1,"2026-01-05 11:02:23"
4759,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SHL.N0000,308901,1602844,-418.89,34.04,63,31,172125,5.5,5.8,"2026-01-05 11:02:23"
4760,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",STAF.N0000,46117,244633,-430.46,11.11,20,16,6152,59.5,60,"2026-01-05 11:02:23"
4761,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",LUMX.N0000,283399,1505488,-431.23,18.75,57,39,114830,6.4,6.6,"2026-01-05 11:02:23"
4762,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SIL.N0000,427,2274,-432.55,4.76,11,10,300,335,385,"2026-01-05 11:02:23"
4763,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",AGST.X0000,11725,63244,-439.39,9.09,18,15,6625,10.5,11.4,"2026-01-05 11:02:23"
4764,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",UAL.N0000,14902,81207,-444.94,0,25,25,1120,79.5,79.5,"2026-01-05 11:02:23"
4765,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",GEST.N0000,1523,8494,-457.72,-12,11,14,827,212,225.5,"2026-01-05 11:02:23"
4766,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",KOTA.N0000,446833,2504454,-460.49,11.11,110,88,71802,9.8,9.9,"2026-01-05 11:02:23"
4767,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",HNBF.N0000,797940,4638055,-481.25,-12.39,99,127,133408,7.9,8,"2026-01-05 11:02:23"
4768,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",PACK.N0000,82464,504189,-511.4,-4.48,32,35,26110,13.8,14,"2026-01-05 11:02:23"
4769,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",LWL.N0000,78916,492846,-524.52,0,23,23,8159,50,52.4,"2026-01-05 11:02:23"
4770,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",BUKI.N0000,791,4956,-526.55,3.7,14,13,100,1045,1045,"2026-01-05 11:02:23"
4771,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",ECL.N0000,20951,131378,-527.07,17.65,20,14,12196,15.8,15.9,"2026-01-05 11:02:23"
4772,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SINH.N0000,98749,625973,-533.9,22.03,36,23,17799,10.5,10.6,"2026-01-05 11:02:23"
4773,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",JETS.N0000,90051,577078,-540.83,-1.54,32,33,33183,20,20.2,"2026-01-05 11:02:23"
4774,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",MARA.N0000,207236,1340992,-547.08,-8.11,34,40,102757,6.9,6.9,"2026-01-05 11:02:23"
4775,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",BRR.N0000,8025,52605,-555.51,-22.45,19,30,2050,22,22.1,"2026-01-05 11:02:23"
4776,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",TKYO.N0000,35854,235331,-556.36,26.67,57,33,14905,114,114.25,"2026-01-05 11:02:23"
4777,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",LCEY.N0000,27958,183506,-556.36,12,14,11,5000,41.1,43.3,"2026-01-05 11:02:23"
4778,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CFLB.N0000,7309,53325,-629.58,9.68,17,14,215,77.8,79,"2026-01-05 11:02:23"
4779,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",EXT.N0000,46788,344922,-637.2,-29.41,18,33,20500,7,7.2,"2026-01-05 11:02:23"
4780,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",PEG.N0000,6744,50855,-654.08,-14.29,15,20,2000,45,46.4,"2026-01-05 11:02:23"
4781,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CDB.N0000,3609,27826,-671.02,14.29,16,12,1200,382,384.75,"2026-01-05 11:02:23"
4782,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",UBC.N0000,130624,1008225,-671.85,-12.68,31,40,38157,14.6,14.7,"2026-01-05 11:02:23"
4783,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",AINS.N0000,3425,26551,-675.21,2.86,18,17,1150,33,34.1,"2026-01-05 11:02:23"
4784,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",KHC.N0000,39256,312640,-696.41,-43.86,16,41,7900,18,18.5,"2026-01-05 11:02:23"
4785,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",HDFC.N0000,59504,485581,-716.05,8.57,19,16,7000,57.2,57.8,"2026-01-05 11:02:23"
4786,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",BBH.N0000,12915,112509,-771.15,-6.98,20,23,4901,24.5,24.9,"2026-01-05 11:02:23"
4787,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SDF.N0000,11114,97520,-777.45,29.73,24,13,5533,41,41.5,"2026-01-05 11:02:23"
4788,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",AFS.N0000,21490,190066,-784.44,-20,18,27,12000,26.5,27.1,"2026-01-05 11:02:23"
4789,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SOY.N0000,203,1835,-803.94,-3.45,14,15,88,2231,2231,"2026-01-05 11:02:23"
4790,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",CHL.X0000,462,4180,-804.76,0,12,12,250,168.5,186.25,"2026-01-05 11:02:23"
4791,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",MBSL.N0000,193130,1817865,-841.26,-9.09,40,48,33965,11.5,12,"2026-01-05 11:02:23"
4792,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SMOT.N0000,161,1777,-1003.73,-4.35,11,12,53,1603,1606,"2026-01-05 11:02:23"
4793,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",MSL.N0000,722,8222,-1038.78,7.69,14,12,361,480.25,497,"2026-01-05 11:02:23"
4794,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",REEF.N0000,355176,4115107,-1058.61,-29.41,48,88,122229,4,4.2,"2026-01-05 11:02:23"
4795,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",AHPL.N0000,10659,129235,-1112.45,-7.32,19,22,6018,57.1,60.5,"2026-01-05 11:02:23"
4796,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",NTB.X0000,167,2177,-1203.59,8.33,13,11,500,346.25,381.75,"2026-01-05 11:02:23"
4797,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",PARQ.N0000,34840,471461,-1253.22,-11.54,23,29,6866,93,95.1,"2026-01-05 11:02:23"
4798,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",ASHO.N0000,279,3840,-1276.34,-7.14,13,15,23,3865,3896,"2026-01-05 11:02:23"
4799,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",TRAN.N0000,5202,75601,-1353.31,3.03,17,16,2098,58,58.5,"2026-01-05 11:02:23"
4800,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",RWSL.N0000,65540,989675,-1410.03,11.54,29,23,26980,25,25.9,"2026-01-05 11:02:23"
4801,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SERV.N0000,165992,2694840,-1523.48,-5.26,36,40,54128,21,21.8,"2026-01-05 11:02:23"
4802,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",HSIG.N0000,9333,155964,-1571.1,-14.29,18,24,1500,97.3,98.6,"2026-01-05 11:02:23"
4803,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",LVEN.N0000,4490,77363,-1623.01,-12,11,14,735,67.5,70.3,"2026-01-05 11:02:23"
4804,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",ETWO.N0000,5301,91833,-1632.37,0,13,13,751,71.5,74.1,"2026-01-05 11:02:23"
4805,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",PKME.N0000,22827,561701,-2360.69,20.83,29,19,3060,153,153.5,"2026-01-05 11:02:23"
4806,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",SPEN.N0000,6759,333469,-4833.7,16.13,18,13,1150,154,155,"2026-01-05 11:02:23"
4807,2026-01-05,02,bid_vs_ask_2026_01_05_02,"2026-01-05 11:02:24",MHDL.N0000,10688,776245,-7162.77,-30,14,26,5000,6.4,6.6,"2026-01-05 11:02:23"
4808,2026-01-05,03,bid_vs_ask_2026_01_05_03,"2026-01-05 12:10:25",NEH.N0000,1031,34,96.7,-18.18,9,13,1000,4000,4200.75,"2026-01-05 12:10:24"
4809,2026-01-05,03,bid_vs_ask_2026_01_05_03,"2026-01-05 12:10:25",TPL.N0000,22525,4981,77.89,12.82,22,17,325,149.5,149.75,"2026-01-05 12:10:24"
4810,2026-01-05,03,bid_vs_ask_2026_01_05_03,"2026-01-05 12:10:25",NTB.N0000,220873,53100,75.96,-29.17,17,31,5495,312,312,"2026-01-05 12:10:24"
4811,2026-01-05,03,bid_vs_ask_2026_01_05_03,"2026-01-05 12:10:25",UDPL.N0000,9253,2687,70.96,21.05,23,15,1543,160,164,"2026-01-05 12:10:24"
4812,2026-01-05,03,bid_vs_ask_2026_01_05_03,"2026-01-05 12:10:25",RGEM.N0000,11075,3325,69.98,15.15,19,14,1000,91.7,92.5,"2026-01-05 12:10:24"
4813,2026-01-05,03,bid_vs_ask_2026_01_05_03,"2026-01-05 12:10:25",LION.N0000,6047,1855,69.32,-16.67,10,14,5000,1675,1690.25,"2026-01-05 12:10:24"
4814,2026-01-05,03,bid_vs_ask_2026_01_05_03,"2026-01-05 12:10:25",CLND.N0000,432427,136941,68.33,-18.18,18,26,200010,47,48.8,"2026-01-05 12:10:24"
4815,2026-01-05,03,bid_vs_ask_2026_01_05_03,"2026-01-05 12:10:25",ACL.N0000,1053560,334406,68.26,28.06,89,50,92817,101,103.25,"2026-01-05 12:10:24"
